name,x,y,county,ordinal_cat,COVID-19 danger
Unknown Name,-121.9386939,37.338637299999995,Santa Clara,3,Medium Risk
Mobil,-117.75859640000002,33.9950154,Los Angeles,3,Medium Risk
76,-121.9005705,37.324254700000004,Santa Clara,3,Medium Risk
Mobil,-117.17143190000002,32.725068699999994,San Diego,3,Medium Risk
Unknown Name,-117.3178936,34.5167723,San Bernardino,1,Low Risk
SAP Vehicles Network Demo - Gas Station,-122.14536559999999,37.3980324,Santa Clara,3,Medium Risk
Valero,-121.84481129999999,37.3384449,Santa Clara,3,Medium Risk
Unknown Name,-122.4064628,37.6310679,San Mateo,1,Low Risk
Unknown Name,-114.60142979999999,33.6174026,Imperial,0,
Arco,-117.9860361,34.139241600000005,Los Angeles,3,Medium Risk
Unknown Name,-118.16928429999999,33.903446100000004,Los Angeles,3,Medium Risk
Gastrak of Calexico,-115.38913500000001,32.6821482,Imperial,2,Mild Risk
Arco,-121.83603090000001,37.3151126,Santa Clara,3,Medium Risk
Grizzly Gas,-119.96580729999998,37.48509110000001,Madera,3,Medium Risk
Unknown Name,-121.9419216,37.513517799999995,Alameda,3,Medium Risk
76,-117.54113100000001,34.992065000000004,San Bernardino,1,Low Risk
Mobil,-117.97143009999999,33.7155045,Orange,3,Medium Risk
Chevron,-117.972298,33.7154956,Orange,3,Medium Risk
Fastrip Food Store,-117.67047590000001,35.6173228,Kern,0,
Arco,-116.93107479999999,32.800007199999996,San Diego,3,Medium Risk
Costco Gasoline,-116.3889626,33.8025076,Riverside,2,Mild Risk
Shell,-124.1488659,40.8048439,Del Norte,2,Mild Risk
76,-118.85308590000001,34.7968297,Kern,3,Medium Risk
Chevron,-121.2941568,37.93710220000001,San Joaquin,3,Medium Risk
Valero,-121.3345942,37.9649893,San Joaquin,3,Medium Risk
Shell,-122.0343438,38.2903345,Solano,3,Medium Risk
Mobile,-121.05732240000002,38.9256982,Nevada,0,
Silicon Valley Market & Gas,-121.9352497,37.3238951,Santa Clara,3,Medium Risk
Unknown Name,-120.0421111,38.4619794,Calaveras,0,
Unknown Name,-120.6536868,35.6452346,San Luis Obispo,2,Mild Risk
USA Gasoline,-115.3799243,32.6857096,Imperial,2,Mild Risk
Unknown Name,-114.5748498,34.188618700000006,Imperial,0,
Shell,-114.57038419999999,33.6112184,Imperial,0,
Unknown Name,-114.571223,33.610414899999995,Imperial,0,
Arco,-117.35030640000001,34.0014601,San Bernardino,3,Medium Risk
7-Eleven,-117.57652,34.0330116,San Bernardino,3,Medium Risk
Chevron,-118.24047579999998,34.2119439,Los Angeles,3,Medium Risk
Unknown Name,-119.0113027,35.2109993,Kern,3,Medium Risk
Chevron,-118.4519728,33.994057500000004,Los Angeles,3,Medium Risk
Renner Petroleum,-124.10161299999999,40.955855299999996,Del Norte,2,Mild Risk
76,-124.101304,40.941874799999994,Del Norte,2,Mild Risk
Chevron,-122.3150613,41.3119722,Shasta,2,Mild Risk
Shell,-122.313381,41.3122264,Shasta,2,Mild Risk
Safeway Fuel Center,-122.27783649999999,37.78495039999999,Alameda,3,Medium Risk
Unknown Name,-118.60631090000001,34.180696999999995,Los Angeles,3,Medium Risk
Unknown Name,-117.3989213,34.3226574,San Bernardino,1,Low Risk
Petro,-122.196289,39.9060881,Butte,3,Medium Risk
Chevron,-116.5012784,33.88329,Riverside,2,Mild Risk
Arco,-116.38874799999999,33.8086896,Riverside,2,Mild Risk
Unknown Name,-121.32975640000001,35.781447,San Luis Obispo,2,Mild Risk
Unknown Name,-121.3298504,35.7814539,San Luis Obispo,2,Mild Risk
Unknown Name,-115.4984574,32.6695712,Imperial,2,Mild Risk
Chevron,-118.2620798,34.0336409,Los Angeles,3,Medium Risk
Pintor's,-120.6075,35.391560999999996,San Luis Obispo,2,Mild Risk
Unknown Name,-117.17062240000001,32.7862839,San Diego,3,Medium Risk
Shell:,-121.29635290000002,37.97413820000001,San Joaquin,3,Medium Risk
Arco,-121.60499420000001,36.6804626,Monterey,3,Medium Risk
Star 1 Gas,-121.6267952,36.67636270000001,Monterey,3,Medium Risk
Shell,-121.6398327,36.6770765,Monterey,3,Medium Risk
Valero,-121.6378909,36.73436470000001,Monterey,3,Medium Risk
Hardy's Gas & Snacks,-121.29462749999999,37.9671299,San Joaquin,3,Medium Risk
Valero,-121.88123859999999,37.4032381,Santa Clara,3,Medium Risk
Shell,-121.29629309999999,37.9271473,San Joaquin,3,Medium Risk
Arco,-121.2933585,37.937312,San Joaquin,3,Medium Risk
Shell,-121.295348,37.9368876,San Joaquin,3,Medium Risk
Chevron,-121.29412930000001,37.9372021,San Joaquin,3,Medium Risk
Shell,-118.2150633,33.7895849,Long Beach,3,Medium Risk
Unknown Name,-118.0285916,33.8102154,Orange,3,Medium Risk
Unknown Name,-122.3478915,37.9355735,Contra Costa,2,Mild Risk
Unknown Name,-116.98785159999998,32.567533399999995,San Diego,3,Medium Risk
Unknown Name,-116.99651200000001,32.5677206,San Diego,3,Medium Risk
C Stop,-121.8348685,37.2787865,Santa Clara,3,Medium Risk
Shell,-117.06376780000001,34.0041429,San Bernardino,1,Low Risk
Unknown Name,-117.3688824,33.1835549,San Diego,3,Medium Risk
Tower Mart,-122.6750797,39.0213754,Lake,1,Low Risk
Chevron,-122.65983940000001,39.02580579999999,Lake,1,Low Risk
Lightel's Food & Fuel,-123.20650800000001,39.1930697,Lake,1,Low Risk
Unknown Name,-123.0990167,39.3220323,Lake,1,Low Risk
Arco,-122.17003500000001,37.7443947,Alameda,3,Medium Risk
Valero,-122.2382006,37.7837683,Alameda,3,Medium Risk
76,-122.2386405,37.7840565,Alameda,3,Medium Risk
Unknown Name,-121.9076594,36.537788299999995,Monterey,3,Medium Risk
Unknown Name,-121.08000590000002,38.8969802,Nevada,0,
Unknown Name,-116.71621540000001,33.748008,Riverside,2,Mild Risk
Chevron,-120.9359378,38.3537424,Amador,1,Low Risk
Shell,-120.9356834,38.354589600000004,Amador,1,Low Risk
Shell,-121.25630249999999,36.3384506,Monterey,3,Medium Risk
Chevron,-124.1005682,40.935734499999995,Del Norte,2,Mild Risk
Chevron,-119.1103429,35.38388360000001,Kern,3,Medium Risk
Unknown Name,-122.2882805,37.8021497,Alameda,3,Medium Risk
Unknown Name,-117.08453859999999,32.5766953,San Diego,3,Medium Risk
Mobil,-122.27780700000001,37.825494899999995,Alameda,3,Medium Risk
Unknown Name,-120.8126183,38.6953736,El Dorado,2,Mild Risk
Unknown Name,-120.8098966,38.69526,El Dorado,2,Mild Risk
Unknown Name,-120.81126470000001,38.695305499999996,El Dorado,2,Mild Risk
Unknown Name,-120.84078559999999,38.71280820000001,El Dorado,2,Mild Risk
Unknown Name,-120.9365539,38.66127279999999,El Dorado,2,Mild Risk
Unknown Name,-120.9363715,38.6622027,El Dorado,2,Mild Risk
Sam's Club,-118.0297223,34.0927515,Los Angeles,3,Medium Risk
Unknown Name,-118.1320867,34.1481285,Los Angeles,3,Medium Risk
Unknown Name,-118.2435244,34.034129,Los Angeles,3,Medium Risk
Unknown Name,-119.7177367,36.793676,Fresno,1,Low Risk
Unknown Name,-119.675707,36.808931,Fresno,1,Low Risk
Shell,-121.5322192,37.7228477,Contra Costa,2,Mild Risk
76,-121.5370686,37.7191094,Contra Costa,2,Mild Risk
Shell,-122.25339699999999,37.7956759,Alameda,3,Medium Risk
ARCO,-122.195633,37.7449796,Alameda,3,Medium Risk
Shell,-122.1956864,37.7442496,Alameda,3,Medium Risk
Stonyford General Store,-122.5445341,39.3753071,Lake,1,Low Risk
Shell,-116.45854979999999,33.7998657,Riverside,2,Mild Risk
Unknown Name,-121.971175,38.881225,Yolo,2,Mild Risk
Arco,-117.12167099999999,33.1307881,San Diego,3,Medium Risk
Arco,-117.207274,33.564082299999995,Riverside,3,Medium Risk
Arco,-117.2750406,33.6272321,Riverside,3,Medium Risk
Arco,-117.29930900000001,33.66080720000001,Riverside,3,Medium Risk
Arco,-117.5061315,33.8068515,Riverside,3,Medium Risk
Arco,-117.55804099999999,33.9369879,Riverside,3,Medium Risk
Arco,-117.55460649999999,34.048586900000004,San Bernardino,3,Medium Risk
Arco,-117.17670279999999,33.5992378,Riverside,3,Medium Risk
Arco,-117.1891398,33.6846292,Riverside,3,Medium Risk
Arco,-117.153172,33.6854815,Riverside,3,Medium Risk
Arco,-117.153494,33.7427422,Riverside,2,Mild Risk
Arco,-116.9762371,33.7297109,Riverside,2,Mild Risk
AM/PM,-117.00628529999999,33.744169299999996,Riverside,2,Mild Risk
Arco,-117.23085590000001,33.8013103,Riverside,2,Mild Risk
Arco,-117.2551343,33.84074329999999,Riverside,2,Mild Risk
Arco,-117.28566599999999,33.917258399999994,Riverside,2,Mild Risk
Arco,-117.2349676,32.7987962,San Diego,3,Medium Risk
USA Gasoline,-116.42285090000001,34.1210237,San Bernardino,1,Low Risk
76,-117.16508290000002,33.1413505,San Diego,3,Medium Risk
Shell,-117.20946459999999,33.130848300000004,San Diego,3,Medium Risk
Arco,-118.1897731,33.8192266,Long Beach,3,Medium Risk
Arco,-118.48721680000001,34.009316399999996,Los Angeles,3,Medium Risk
Arco,-118.3389105,34.0941907,Los Angeles,3,Medium Risk
Arco,-118.32281440000001,34.105074200000004,Los Angeles,3,Medium Risk
Arco,-118.2685405,34.0701658,Los Angeles,3,Medium Risk
Arco,-117.8360561,33.7881369,Orange,3,Medium Risk
Arco,-117.85708829999999,33.851625299999995,Orange,3,Medium Risk
Arco,-117.87933659999999,33.87420460000001,Orange,3,Medium Risk
Arco,-117.84613059999998,34.0032897,Los Angeles,3,Medium Risk
Arco,-117.888171,33.9959066,Los Angeles,3,Medium Risk
Arco,-117.93220120000001,33.9913374,Los Angeles,3,Medium Risk
Arco,-117.96534399999999,34.005275899999994,Los Angeles,3,Medium Risk
Arco,-118.070734,33.99479779999999,Los Angeles,3,Medium Risk
Arco,-118.0827102,33.966744899999995,Los Angeles,3,Medium Risk
Arco,-118.4487158,34.2746673,Los Angeles,3,Medium Risk
Arco,-118.4596779,34.3243071,Los Angeles,3,Medium Risk
Arco,-118.5413432,34.423014,Los Angeles,3,Medium Risk
Arco,-118.47364879999999,34.400043,Los Angeles,3,Medium Risk
Arco,-119.65725520000001,35.6150738,Kern,3,Medium Risk
Valero,-120.16495990000001,36.136523499999996,Fresno,3,Medium Risk
Arco,-121.31357820000001,37.9545271,San Joaquin,3,Medium Risk
Arco,-121.35715159999998,38.020821999999995,San Joaquin,3,Medium Risk
Arco,-121.59004309999999,38.6780783,Yolo,2,Mild Risk
Chevron,-121.7272767,38.6767114,Yolo,2,Mild Risk
Chevron,-121.7473237,38.6768985,Yolo,2,Mild Risk
Arco,-122.2116258,39.524495200000004,Butte,3,Medium Risk
Arco,-122.2404506,40.1956332,Shasta,2,Mild Risk
Shell,-122.3821449,40.8919899,Shasta,2,Mild Risk
Chevron,-122.33468719999999,40.705228399999996,Shasta,2,Mild Risk
Sprint,-122.3857913,41.42227800000001,Shasta,2,Mild Risk
Unknown Name,-122.6094057,41.666297799999995,Shasta,2,Mild Risk
Valero,-122.6394031,41.7185644,Shasta,2,Mild Risk
Texaco,-122.63459820000001,41.7310265,Shasta,2,Mild Risk
Chevron,-122.6353405,41.7306059,Shasta,2,Mild Risk
Chevron,-122.56324790000001,41.9008381,Shasta,2,Mild Risk
Valero,-119.3148074,36.35686060000001,Tulare,2,Mild Risk
Seminary Gas,-122.17415159999999,37.7801835,Alameda,3,Medium Risk
Arco,-122.15204979999999,37.7428709,Alameda,3,Medium Risk
Mobile Oil 12746,-118.46411119999999,34.405477000000005,Los Angeles,3,Medium Risk
Arco,-118.37524259999999,33.7769354,Los Angeles,3,Medium Risk
Arco,-118.42785049999999,33.996759000000004,Los Angeles,3,Medium Risk
Shell,-122.1483265,37.727359,Alameda,3,Medium Risk
Unknown Name,-116.37268229999998,33.2563695,San Diego,1,Low Risk
Unknown Name,-117.0342895,33.2188863,San Diego,1,Low Risk
Shell,-116.95418290000002,33.2659265,San Diego,1,Low Risk
Unknown Name,-121.3649535,38.5959297,Sacramento,3,Medium Risk
Unknown Name,-121.3648682,38.59531120000001,Sacramento,3,Medium Risk
Unknown Name,-118.8743415,34.2852376,Ventura,0,
76,-116.5457821,33.9067001,Riverside,2,Mild Risk
Arco,-121.48539369999999,38.5595388,Sacramento,3,Medium Risk
Chevron,-121.96688459999999,38.3641102,Solano,3,Medium Risk
Chevron,-122.21228219999999,37.7746992,Alameda,3,Medium Risk
Unknown Name,-118.41388429999999,34.0091619,Los Angeles,3,Medium Risk
Unknown Name,-117.3625178,33.1752714,San Diego,3,Medium Risk
Chevron,-117.08317779999999,32.9771994,San Diego,3,Medium Risk
76,-121.95634609999999,37.2484437,Santa Clara,3,Medium Risk
Mobil,-117.8686413,35.702534299999996,Kern,0,
Furnace Creek Gas Station,-116.86572240000001,36.460049100000006,Inyo,0,
Shell,-117.39461100000001,35.7476532,Kern,0,
Shell,-121.4753545,38.5409667,Sacramento,3,Medium Risk
Pomo Pumps,-122.88226090000002,39.1398722,Lake,1,Low Risk
Chevron,-122.92017549999998,39.1630148,Lake,1,Low Risk
Rancher's Market,-118.28894709999999,34.6183331,Los Angeles,2,Mild Risk
ARCO,-117.90511550000001,33.8469415,Orange,3,Medium Risk
Unknown Name,-121.29654029999999,38.5927097,Sacramento,3,Medium Risk
76,-121.27163429999999,38.6049253,Sacramento,3,Medium Risk
Chevron,-119.3277811,35.6011039,Kern,3,Medium Risk
Chevron Santa Rosa,-122.735887,38.480046200000004,Sonoma,2,Mild Risk
Chevron,-118.13353590000001,33.874598299999995,Los Angeles,3,Medium Risk
Panamint Springs Resort Fuel,-117.4675813,36.3392908,Inyo,0,
ARCO,-118.5363169,34.179620299999996,Los Angeles,3,Medium Risk
76,-117.1489435,32.711685100000004,San Diego,3,Medium Risk
Chevron,-116.3940959,33.7211366,Riverside,2,Mild Risk
Shell,-118.2988625,33.858013899999996,Los Angeles,3,Medium Risk
Mobil,-118.30879809999999,33.858664000000005,Los Angeles,3,Medium Risk
76,-118.238772,34.027204600000005,Los Angeles,3,Medium Risk
Shell,-118.40539799999999,35.6391305,Kern,0,
Mobil,-121.319985,38.58104270000001,Sacramento,3,Medium Risk
Shell,-121.3589315,38.561556,Sacramento,3,Medium Risk
Unknown Name,-121.29113819999999,38.6107749,Sacramento,3,Medium Risk
Unknown Name,-122.26525490000002,37.386573999999996,San Mateo,1,Low Risk
76,-121.7849702,37.9943742,Contra Costa,2,Mild Risk
Stage Stop,-119.96935990000001,37.4884848,Madera,3,Medium Risk
Eagle Gas,-122.21714899999999,37.770352100000004,Alameda,3,Medium Risk
Unknown Name,-118.2656838,34.1247061,Los Angeles,3,Medium Risk
Unknown Name,-118.2664923,34.1248341,Los Angeles,3,Medium Risk
Unknown Name,-118.26605049999999,34.125119399999996,Los Angeles,3,Medium Risk
Unknown Name,-118.5276021,34.1658626,Los Angeles,3,Medium Risk
Unknown Name,-118.5269394,34.16501829999999,Los Angeles,3,Medium Risk
Unknown Name,-118.5268906,34.1656406,Los Angeles,3,Medium Risk
QuikStop,-122.22913429999998,37.799235700000004,Alameda,3,Medium Risk
Unknown Name,-122.7116348,38.3635593,Sonoma,2,Mild Risk
Chevron,-118.805865,34.146407,Ventura,3,Medium Risk
Valero,-121.311438,37.9337453,San Joaquin,3,Medium Risk
Chevron,-120.84880349999999,37.4493357,Merced,2,Mild Risk
Gas 4 Less,-121.29401740000002,37.9120987,San Joaquin,3,Medium Risk
76,-118.256979,33.831965999999994,Los Angeles,3,Medium Risk
Alameda County Fueling Station,-122.26556799999999,37.8010492,Alameda,3,Medium Risk
Valero,-121.6524918,36.68438,Monterey,3,Medium Risk
USA Gasoline,-117.9603095,34.0903816,Los Angeles,3,Medium Risk
Chevron,-117.96035220000002,34.072219700000005,Los Angeles,3,Medium Risk
Shell,-117.9605862,34.0923756,Los Angeles,3,Medium Risk
Mobil,-117.9971092,34.0776497,Los Angeles,3,Medium Risk
Chevron,-118.01258610000001,34.0750672,Los Angeles,3,Medium Risk
Arco,-118.01335549999999,34.075047600000005,Los Angeles,3,Medium Risk
Arco,-117.9252165,34.0894405,Los Angeles,3,Medium Risk
Chevron,-117.9339656,34.0899257,Los Angeles,3,Medium Risk
Shell,-117.9076077,34.0891634,Los Angeles,3,Medium Risk
76,-117.90809909999999,34.086582299999996,Los Angeles,3,Medium Risk
Valero Gas,-117.95237820000001,34.0791314,Los Angeles,3,Medium Risk
USA Gas,-117.9527719,34.0793131,Los Angeles,3,Medium Risk
Sierra,-120.423401,37.9559407,Calaveras,1,Low Risk
Chevron,-120.3495758,38.2563186,Calaveras,1,Low Risk
Unknown Name,-119.4811111,38.517194399999994,Calaveras,0,
76,-117.98900890000002,34.07961829999999,Los Angeles,3,Medium Risk
Chevron,-120.45603829999999,38.13435910000001,Calaveras,1,Low Risk
Kwik Serv,-120.40572069999999,38.0271105,Calaveras,1,Low Risk
Shell,-120.5592101,38.0830066,Calaveras,1,Low Risk
Shell,-120.6512537,37.9735552,Calaveras,1,Low Risk
Shell,-121.1469311,37.9054096,San Joaquin,3,Medium Risk
Shell,-120.4562956,38.138262899999994,Calaveras,1,Low Risk
The Grizzly Bear,-120.35160559999998,38.2552636,Calaveras,1,Low Risk
Kwik Serv,-120.3547538,38.2532669,Calaveras,1,Low Risk
Shell,-119.9870769,38.92512120000001,El Dorado,1,Low Risk
Unknown Name,-117.85058810000001,34.128598,Los Angeles,3,Medium Risk
USA Gas,-117.92339,34.013027,Los Angeles,3,Medium Risk
76,-117.91421000000001,34.031477,Los Angeles,3,Medium Risk
Unknown Name,-117.87227479999999,34.1219896,Los Angeles,3,Medium Risk
Chevron,-117.9074466,34.1141794,Los Angeles,3,Medium Risk
Shell,-117.9073931,34.1214922,Los Angeles,3,Medium Risk
Shell,-117.957939,34.0199541,Los Angeles,3,Medium Risk
76,-117.95861129999999,34.01980820000001,Los Angeles,3,Medium Risk
Mobil,-117.96744070000001,33.997195,Los Angeles,3,Medium Risk
Valero,-117.9683244,33.9962716,Los Angeles,3,Medium Risk
76,-117.9562608,34.0089489,Los Angeles,3,Medium Risk
Chevron,-117.88923,33.987365000000004,Los Angeles,3,Medium Risk
Mobil,-117.96253429999999,34.01098020000001,Los Angeles,3,Medium Risk
Chevron,-117.88672460000001,34.0099756,Los Angeles,3,Medium Risk
Mobil,-117.90794,34.070142,Los Angeles,3,Medium Risk
Chevron,-117.95844779999999,34.0202614,Los Angeles,3,Medium Risk
Mobil,-117.88951000000002,33.987629,Los Angeles,3,Medium Risk
Chevron,-117.85007809999999,34.01581229999999,Los Angeles,3,Medium Risk
Thrifty Gas,-117.91748,34.024508000000004,Los Angeles,3,Medium Risk
Arco,-117.90743,34.075668,Los Angeles,3,Medium Risk
Shell,-117.9632412,34.0107845,Los Angeles,3,Medium Risk
76,-117.89548149999999,34.0274778,Los Angeles,3,Medium Risk
Shell,-117.9074956,34.0701479,Los Angeles,3,Medium Risk
Chevron,-115.51559180000001,32.6788029,Imperial,2,Mild Risk
Arco,-115.5163479,32.6788705,Imperial,2,Mild Risk
76,-117.8815683,34.0787812,Los Angeles,3,Medium Risk
Valero,-117.90916170000001,34.006676,Los Angeles,3,Medium Risk
Mobil,-117.91240239999999,34.0072059,Los Angeles,3,Medium Risk
76,-117.97380849999999,34.092003399999996,Los Angeles,3,Medium Risk
Mobil,-117.94965590000001,34.03735020000001,Los Angeles,3,Medium Risk
Shell,-117.9503055,34.0374239,Los Angeles,3,Medium Risk
ARCO,-121.2922637,38.6489096,Sacramento,3,Medium Risk
Covelo Redwood Oil Co Station,-123.2484423,39.791501000000004,Mendocino,2,Mild Risk
Shell,-122.8900852,41.4623033,Shasta,2,Mild Risk
76,-122.9016874,41.551159399999996,Shasta,2,Mild Risk
Seiad Valley Card Lock,-123.19931909999998,41.8435255,Del Norte,1,Low Risk
76,-117.9273018,34.070136600000005,Los Angeles,3,Medium Risk
Hoopa Mini-Mart Gas Station,-123.68562179999999,41.0646401,Del Norte,2,Mild Risk
Patriot Gas,-123.62869029999999,40.938945600000004,Del Norte,2,Mild Risk
Chevron Willow Creek,-123.6293897,40.939058,Del Norte,2,Mild Risk
Renner Petroleum,-123.63265049999998,40.9394407,Del Norte,2,Mild Risk
Kettenpom Store,-123.46101750000001,40.1572623,Mendocino,2,Mild Risk
Frontier Fuel & Propane Minimart,-123.1726253,40.5543829,Shasta,2,Mild Risk
Weaverville Gas,-122.93738259999999,40.7279686,Shasta,2,Mild Risk
Redwoods Gas,-122.9367369,40.7274631,Shasta,2,Mild Risk
Chevron,-122.92860800000001,40.7375598,Shasta,2,Mild Risk
Platina Store,-122.89324579999999,40.359641499999995,Shasta,2,Mild Risk
Connor Cardlock,-123.3736923,41.7993691,Del Norte,1,Low Risk
Patriot,-123.5375754,41.3025708,Del Norte,1,Low Risk
Gas Mart,-123.5460637,41.3002196,Del Norte,1,Low Risk
Trinity Center Fuels,-122.70502979999999,40.98451420000001,Shasta,2,Mild Risk
76,-121.91051570000002,37.4544895,Santa Clara,3,Medium Risk
76,-118.4672538,34.001292600000006,Los Angeles,3,Medium Risk
Arco,-118.4361557,33.9598395,Los Angeles,3,Medium Risk
Shell,-117.97382979999999,34.106941,Los Angeles,3,Medium Risk
Arco,-117.9347127,34.1074022,Los Angeles,3,Medium Risk
Shell,-117.94053159999999,34.1067461,Los Angeles,3,Medium Risk
Chevron,-117.92599560000001,34.0745018,Los Angeles,3,Medium Risk
76,-117.9461814,34.074462,Los Angeles,3,Medium Risk
Chevron,-117.93211559999999,34.0616086,Los Angeles,3,Medium Risk
ARCO 54678,-118.12982849999999,34.1688658,Los Angeles,3,Medium Risk
Paskenta General Store,-122.54655,39.8847284,Shasta,2,Mild Risk
Elk Creek Service Station,-122.53849140000001,39.602214399999994,Lake,1,Low Risk
Thunderhill Fuel,-122.3321767,39.5367531,Lake,1,Low Risk
Unknown Name,-118.49422820000001,34.0169539,Los Angeles,3,Medium Risk
Shell,-117.9381092,34.0685027,Los Angeles,3,Medium Risk
Chevron,-121.26710279999999,38.603495,Sacramento,3,Medium Risk
Valero,-122.410142,37.630703999999994,San Mateo,1,Low Risk
Texaco,-122.63322600000001,38.231275,Sonoma,2,Mild Risk
Fuel Station,-124.123805,40.243401,Mendocino,2,Mild Risk
General Store Fuel Station,-124.28758,40.324585,Mendocino,2,Mild Risk
Renner Petroleum,-124.20186170000001,40.6166232,Mendocino,2,Mild Risk
Beacon,-122.50432250000001,37.9605653,Marin,1,Low Risk
Circle K,-122.5050358,37.9608813,Marin,1,Low Risk
Unknown Name,-121.252004,37.7970943,San Joaquin,3,Medium Risk
Diamond Mountain,-120.6564933,40.4309407,Plumas,1,Low Risk
